街	街 = 圭 + 行	<table><tr><td>jie1</td><td>street / CL:條|条[tiao2]</td></tr></table>		<div>Jeanne of Arc (ji) set up a street (街) in front of the Erechtheion (e1) by plastering the floor with jade tablets (圭). She is the first one to try out the new street using her seven-league boots (行).</div>	HSK3
灯	灯 = 丁 + 火	<table><tr><td>deng1</td><td>lamp / light / lantern / CL:盞|盏[zhan3]</td></tr></table>		<div>Don Quixote (d) was going for a walk in front of Stonehenge ((e)ng1) with his lantern (灯) when it suddenly catched fire (火). He used a lantern which utilizes hydrogen, and when he accidentally ripped his lantern open at a nail (丁) on the floor, the hydrogen caught fire.</div>	HSK3
夏	夏 = 𦣻 + 夂	<table><tr><td>xia4</td><td>the Xia or Hsia dynasty c. 2000 BC / Xia of the Sixteen Kingdoms (407-432) / surname Xia</td></tr><tr><td>xia4</td><td>summer</td></tr></table>		<div>Mnemonic symbol: a sherpa, 夏尔巴人.....Marie Curie (xi) gives a sherpa (夏) 100 bucks (𦣻) to play a summer song on his flute (𦣻) and dance on high heels (夂) in the Adziogol Lighthouse's bathroom (a4).</div>	HSK3
秋	秋 = 火 + 禾	<table><tr><td>qiu1</td><td>surname Qiu</td></tr><tr><td>qiu1</td><td>autumn / fall / harvest time / a swing</td></tr></table>		<div>The Queen of Hearts (qi) celebrates autumn (秋) by offering sacrifices. She puts a bowl of cereals (禾) onto a swing (秋) and has the cereals swing into a fire (火) in front of the Louvre (ou1).</div>	HSK3
末	末 = 一 + 木	<table><tr><td>mo4</td><td>tip / end / final stage / latter part / inessential detail / powder / dust / opera role of old man</td></tr></table>		<div>Mahatma Gandhi set up a giant flute on a Christmas tree, trying to raise awareness for the Roof of the World in Olavinlinna Castle's bathroom. He chose the flute and the tree as symbols for the sky and nature, but as Jehovah’s Witness enters, she thinks it's the sky that has fallen down on our heads, and the end of days is ultimately there.</div>	HSK3
蓝	蓝 = 艹 + 监	<table><tr><td>lan2</td><td>surname Lan</td></tr><tr><td>lan2</td><td>blue / indigo plant</td></tr></table>		<div>Lancelot (l) as been trapped in a cage (监) just inside the Anchor Inn's entrance (an2) for quite some time now and all he gets to eat are blue-green (蓝) algae. Once the blue-green algae have been processed by his body, they change into artificial lawn (艹) which his captors remove from his cage to sell it.</div>	HSK3
尧	尧 = 丈 + 兀	<table><tr><td>yao2</td><td>surname Yao / Yao or Tang Yao (c. 2200 BC), one of Five legendary Emperors 五帝[wu3 di4], second son of Di Ku 帝嚳|帝喾[Di4 Ku4]</td></tr></table>	烧	<div>Maud Younger (y) is dancing with Tang Yao (尧) just inside the Taos Pueblo's entrance (ao2). They are dancing to the music produced by Bigfoot (丈) playing a Sihu (兀).</div>	HSK7
烧	烧 = 尧 + 火	<table><tr><td>shao1</td><td>to burn / to cook / to stew / to bake / to roast / to boil (tea, water etc) / fever</td></tr></table>		<div>Sherlock Holmes (sh) and Tang Yao (尧) are starting a riot in front of the Taos Pueblo (ao1) by throwing Molotow cocktails (燃烧瓶, ran2 shao1 ping2) at it. Where the bottles burst small fires (火) start, but they go out very quickly. </div>	HSK3
哭	哭 = 吅 + 犬	<table><tr><td>ku1</td><td>to cry / to weep</td></tr></table>		<div>Karl Koala (ku) played a trick on the Saint Bernard dog (犬) in front of the space station (Ø1). While the dog was sleeping, Karl put two mandarins (吅) on his eyes and when the dog woke up, he thought he went blind and started to cry (哭) like a baby.</div>	HSK3
冃	冃 = 冂 + 二	<table><tr><td>mao4</td><td>old variant of 帽[mao4] / hat / cap</td></tr></table>	冒	<div>A basecap. Mahatma Gandhi is looking at a map (冂) in the Taos Pueblo's bathroom (ao4). There is a sign clearly stating that for hygienic reasons the map is not to be touched, but Mahatma Gandhi touches it anyway and gets shocked immediately by an attached capacitor (二). He gets shocked so terribly that his basecap (冃) jumps off of his head.</div>	HSK7
冒	冒 = 冃 + 目	<table><tr><td>mao4</td><td>old variant of 冒[mao4]</td></tr><tr><td>mao4</td><td>surname Mao</td></tr><tr><td>mao4</td><td>to emit / to give off / to send out (or up, forth) / brave / bold / to cover / to act under false pretences</td></tr></table>	帽	<div>Mahatma Gandhi (m) caught a cold (冒) and as he sneezes ("冒") in the Taos Pueblo's bathroom (ao4), he sneezes so vividly that he sneezes off the eye of providence's (目) basecap (冃) of its head.</div>	HSK3
贯	贯 = 毌 + 贝	<table><tr><td>guan4</td><td>to pierce through / to pass through / to be stringed together / string of 1000 cash</td></tr></table>	惯	<div>Gitta Giraffe (gu) and the crab (贝) are preparing emergency floats in the Anchor Inn's bathroom (an4). They are stringing together (贯) thousands crosses and put them into wooden boxes (毌). Later they want to ship it to the Mediterranean to help anyone who is in distrees at sea.</div>	HSK6
惯	惯 = 忄 + 贯	<table><tr><td>guan4</td><td>accustomed to / used to / indulge / to spoil (a child)</td></tr></table>		<div>Gitta Giraffe (gu) has already gotten used to (惯) the strange customs in the Anchor Inn's bathroom (an4). There are many many flails (忄) stringed together (贯) hanging from the ceiling which have to be passed in order to use the bathroom.</div>	HSK3
镜	镜 = 竟 + 钅	<table><tr><td>jing4</td><td>mirror / lens</td></tr></table>		<div>Jeanne of Arc (ji) asks the mirror (镜) inside of Stonehenge's bathroom ((e)ng4) what her fate will be. The mirror shows her a Jack in the box (竟) stabbing her with a golden harpoon (钅). Jeanne instantly realizes that this is an omen telling her to beware of the king of England.</div>	HSK3
季	季 = 子 + 禾	<table><tr><td>ji4</td><td>surname Ji</td></tr><tr><td>ji4</td><td>season / the last month of a season / fourth or youngest amongst brothers / classifier for seasonal crop yields</td></tr></table>		<div>Jeanne of Arc (ji) is eating her space food in the space station's bathroom (Ø4). It consists of a bowl of cereals (禾) with an egg (子) and four-season bean curd (四季豆腐).</div>	HSK3
畀	畀 = 丌 + 田	<table><tr><td>bi4</td><td>to confer on / to give to</td></tr></table>	鼻	<div>Brynhildr (bi) worked very hard on her melon field (田) all day in the space station's bathroom (Ø4). At the end of the day, she puts her melons on a pedestal (丌) to confer (畀) them to the wholesale people.</div>	HSK7
鼻	鼻 = 畀 + 自	<table><tr><td>bi2</td><td>nose</td></tr></table>		<div>Mnemonic symbol: a brandy nose. ....Brynhildr (bi) was supposed to pass on (畀) the space station's brandy, but nobody came to the space station's entrance (Ø2) pick it up and so Brynhildr drank it all herself. Now as she is looking into her hand mirror (自) she notices that she got a big brandy nose (鼻).</div>	HSK3
退	退 = 艮 + 辶	<table><tr><td>tui4</td><td>to retreat / to decline / to move back / to withdraw</td></tr></table>	腿	<div>Tommy Turtle (tu) recently retired (退) and retreated (退) into the Eiffel Tower's bathroom (ei4). There he just wears gladiator sandals (辶), blows chewing gum bubbles (艮) and ponders the sense of life. </div>	HSK5
腿	腿 = 月 + 退	<table><tr><td>tui3</td><td>leg / CL:條|条[tiao2]</td></tr></table>		<div>The moon (月) wanted to drive Tommy Turtle (tu) out of the Eiffel tower (ei3) and claim it for himself. He soon changes his mind as Tommy Turtle bites his leg (腿) very cruel. Although the moon wants to retreat (退), it is too late now since Tommy Turtle won't let go off his leg (腿).</div>	HSK3
尺	尺 = ㇏ + 尸	<table><tr><td>che3</td><td>one of the characters used to represent a musical note in gongche notation, 工尺譜|工尺谱[gong1 che3 pu3]</td></tr><tr><td>chi3</td><td>a Chinese foot / one-third of a meter / a ruler / a tape-measure / one of the three acupoints for measuring pulse in Chinese medicine / CL:支[zhi1],把[ba3]</td></tr></table>	迟尽	<div>Charlie Chaplin and a ghost found a big finger in the space station. They measure it using a tape-measure.</div>	HSK5
迟	迟 = 尺 + 辶	<table><tr><td>chi2</td><td>surname Chi</td></tr><tr><td>chi2</td><td>late / delayed / slow</td></tr></table>		<div>Charlie Chaplin (ch) arrived late (迟) at the space station's entrance (Ø2). He used tape measures (尺) as laces for his gladiator sandals (辶), but they got all messed up so that Charlie was stumpling a lot on his way to the space station's entrance.</div>	HSK3
辆	辆 = 两 + 车	<table><tr><td>liang4</td><td>classifier for vehicles</td></tr></table>		<div>Li Qingzhao (li) found a treasure consisting of golden taels (两) in the Angkor Wat's bathroom (ang4). She puts all the taels in two cabriolets (辆)(车) and drives the treasure home.</div>	HSK3
净	净 = 争 + 冫	<table><tr><td>jing4</td><td>clean / completely / only / net (income, exports etc)</td></tr></table>		<div>The grim reaper (争) is very annoyed by Jeanne of Arc (ji) eating popsicle after popsicle (冫) in Stonehenge's bathroom ((e)ng4). She does not take care at all and repeatedly messes up the floor which the grim reaper has to clean (净) again and again.</div>	HSK3
骑	骑 = 奇 + 马	<table><tr><td>ji4</td><td>(Taiwan) saddle horse / mounted soldier</td></tr><tr><td>qi2</td><td>to ride (an animal or bike) / to sit astride / classifier for saddle-horses</td></tr></table>		<div>The Queen of Hearts (qi) is pursuing her favourite hobby just inside the space station's entrance (Ø2): she is riding (骑) a unicorn (马) drinking a cappuccino (奇).</div>	HSK3
叔	叔 = 上 + 小 + 又	<table><tr><td>shu1</td><td>uncle / father's younger brother / husband's younger brother / Taiwan pr. [shu2]</td></tr></table>		<div>Mnemonic symbol: Arthur Schopenhauer, 叔本华.....Sheldon Shrimp's (shu) uncle (叔), Arthur Schopenhauer (叔), is teaching him how to box in front of the space station (Ø1). On top of a giant daisy, they are boxing wearing boxing gloves (又).</div>	HSK3
爪		<table><tr><td>zhua3</td><td>claw</td></tr></table>	爬	<div>George Giant Squid (zhu) grew a claw (爪) on each tentacle. In the Adziogol Lighthouse (a3) he looks even more dangerous this way. </div>	HSK7
爬	爬 = 巴 + 爪	<table><tr><td>pa2</td><td>to crawl / to climb / to get up or sit up</td></tr></table>		<div>Pinocchio (p) climbs a giant lollipop (巴) inside the Adziogol Lighthouse's entrance (a2) to get to the upper level, since the steps are broken. He uses claws (爪) to be able to climb the lollipop.</div>	HSK3
扫	扫 = 彐 + 扌	<table><tr><td>sao3</td><td>to sweep</td></tr><tr><td>sao4</td><td>broom</td></tr></table>		<div>Socrates (s) is sweeping the Taos Pueblo (ao3) using a broom (扫). There are big pig snouts (彐) lying around on the floor which he picks up using a toy claw (扌) because they are too big to sweep (扫).</div>	HSK3
箱	箱 = ⺮ + 相	<table><tr><td>xiang1</td><td>box / trunk / chest</td></tr></table>		<div>Mnemonic symbol: suitcase.....Marie Curie (xi) and an ent (相) are carrying a very heavy suitcase (箱) in front of the Angkor Wat (ang1) by shouldering a bamboo stick (⺮) with which they lift the suitcase.</div>	HSK3
予	予 = ㇖ + ㇏ + ㇖ + 亅	<table><tr><td>yu2</td><td>(archaic) I / me</td></tr><tr><td>yu3</td><td>to give</td></tr></table>	舒预序野	<div>Mnemonic symbol: Confucius's disciple 宰予 who used to sleep during Confucuis's lectures.....Aphrodite is giving a lecture in the space station, but her only listener Zai Yu fell asleep right at the start. First, Aphrodite tried to poke him with her finger. No reaction. Then she hit him with a crowbar. Again, no reaction. Finally, Aphrodite got so angry that she was close to hitting Zai Yu with two sickles.</div>	HSK6
舍	舍 = 人 + 舌	<table><tr><td>she3</td><td>to give up / to abandon / to give alms</td></tr><tr><td>she4</td><td>surname She</td></tr><tr><td>she4</td><td>residence</td></tr></table>	舒	<div>Mnemonic symbol: a pawn who is abandoned to save the king.....Neanderthal Man (人) is so hungry that he opens his mouth, sticks out his tongue (舌) and is about to devour Sherlock Holmes (sh) in the Erechtheion (e3), but Sherlock Holmes acts quickly enough to throw a pawn (舍) onto Neanderthal Man's tongue so that he munches the pawn instead.</div>	HSK5
舒	舒 = 予 + 舍	<table><tr><td>shu1</td><td>surname Shu</td></tr><tr><td>shu1</td><td>to stretch / to unfold / to relax / leisurely</td></tr></table>		<div>Sheldon Shrimp (shu) helps Zai Yu (予) relax in front of the space station (Ø1) by stretching (舒) his back over a pawn (舍). Zai Yu thinks that stretching like that is really 舒服.</div>	HSK3
丘	丘 = 丿 + 丨 + 工	<table><tr><td>qiu1</td><td>surname Qiu</td></tr><tr><td>qiu1</td><td>mound / hillock / grave / classifier for fields</td></tr><tr><td>qiu1</td><td>variant of 丘[qiu1] / hillock</td></tr></table>	兵	<div>In front of the Louvre, the Queen of Hearts set up a mound for her relatives. She also put a gate in front of it where the two pillars are a banana and a dinosaur bone respectively, and the horizontal beam is a steel beam.</div>	HSK6
兵	兵 = 丘 + 八	<table><tr><td>bing1</td><td>soldiers / a force / an army / weapons / arms / military / warlike / CL:個|个[ge4]</td></tr></table>	宾	<div>Brynhildr and the soldier visit a burial mound in front of Stonehenge. It is round like a ball like the deceased inside. To commemorate the round fallen soldier they put up a big eight-ball.</div>	HSK5
宾	宾 = 兵 + 宀	<table><tr><td>bin1</td><td>visitor / guest / object (in grammar)</td></tr></table>		<div>Mnemonic symbol: Robin Hood, 罗宾汉.....Brynhildr (bi) has often been robbed by Robin Hood (宾) in front of the Forbidden City ((e)n1), so she hired some soldiers (兵) to protect her. But even as she leaves the Forbidden City even the soldiers cannot prevent Robin Hood from snatching away her brand new graduation cap (宀) from her head.</div>	HSK3
责	责 = 龶 + 贝	<table><tr><td>ze2</td><td>duty / responsibility / to reproach / to blame</td></tr></table>	绩	<div>Zorro and the crab started a party just inside the Erechtheion's entrance. They wear funny hats and have lots of booze, but they are responsible drinkers and know when they have had enough. </div>	HSK4
绩	绩 = 纟 + 责	<table><tr><td>ji4</td><td>variant of 績|绩[ji4] / merit / accomplishment</td></tr><tr><td>ji4</td><td>to spin (hemp etc) / merit / accomplishment / grade / Taiwan pr. [ji1]</td></tr></table>		<div>Jeanne of Arc (ji) and the silk worm (纟) passed the HSK 3 and are celebrating their accomplishment (绩) wearing party hats (责) in the space station's bathroom (Ø4).</div>	HSK3
朵	朵 = 几 + 木	<table><tr><td>duo3</td><td>flower / earlobe / fig. item on both sides / classifier for flowers, clouds etc</td></tr></table>		<div>Mnemonic symbol: a tulip bud. ....Doggy Dog (du) gets two new piercings in Olavinlinna Castle (o3). The piercer's table consists of a table (几) with four Christmas trees (木) as legs. The piercer is just about to pierce Doggy Dog's earlobes (朵) with tulip buds (朵).</div>	HSK3
革	革 = 廿 + 中 + 一	<table><tr><td>ge2</td><td>animal hide / leather / to reform / to remove / to expel (from office)</td></tr></table>	鞋	<div>Mnemonic symbol: a cow's hide.....Guy Fawkes (g) arrived at the entrance to the Erechtheion (e2) to visit this year's darts grand finale. He is standing right next to the dart board (中) and cheers for his favourite player using a self-made drum. The drum consists of a flower pot (廿) over which Guy stretched a cow's hide (革). He is beating his drum using a flute (一).</div>	HSK5
鞋	鞋 = 圭 + 革	<table><tr><td>xie2</td><td>shoe / CL:雙|双[shuang1],隻|只[zhi1]</td></tr></table>		<div>Marie Curie (xi) made herself some shoes (鞋) and tries them on just inside the Erechtheion's entrance (e2). She cut the shoes out of a cow's hide (革) of which shreds are scattered all around. The shoes are a bit small, so Marie needs to use a jade tablet (圭) as shoehorn to get into the shoe.</div>	HSK3
祝	祝 = 兄 + 礻	<table><tr><td>zhu4</td><td>surname Zhu</td></tr><tr><td>zhu4</td><td>to wish / to express good wishes / to pray / (old) wizard</td></tr></table>		<div>Apollo expresses his best wishes to George Giant Squid in the bathroom of the space station and hands him a bottle of Champagne. George just ended his ten-year seclusion in the space station's bathroom, living as an emeritus, dressed in a monk's cowl.</div>	HSK3
邮	邮 = 由 + 阝	<table><tr><td>you2</td><td>post (office) / mail</td></tr></table>		<div>Maud Younger (y) received a postcard (邮) just inside the Louvre's entrance (ou2). The postcard is from the imperator (阝) and shows himself enjoying a cuba libre (由). On the postcard he invites Maud to visit him in his holiday lodge.</div>	HSK3
邻	邻 = 令 + 阝	<table><tr><td>lin2</td><td>neighbor / adjacent / close to</td></tr></table>		<div>Li Qingzhao (li) just entered the Forbidden City ((e)n2) and sees that her new neighbour (邻) is the Imperator (阝). The Imperator tells her that since he is the imperator, she will have to listen to him how to tend her garden. After listening for a while Li Qingzhao pulls out her name tag (令) and shows the imperator that she is a representative of the emperor, so that the imperator has no power over her.</div>	HSK3
聪	聪 = 总 + 耳	<table><tr><td>cong1</td><td>quick at hearing / wise / clever / sharp-witted / intelligent / acute</td></tr></table>		<div>Kitty Cat (cu) is taking part in a poker tournament in front of Stonehenge ((e)ng1). She was clever (聪) enough to smuggle an ear (耳) into the deck, so she knows that this is exactly the right time to go all-in (总).</div>	HSK3
梯	梯 = 弟 + 木	<table><tr><td>ti1</td><td>ladder / stairs</td></tr></table>		<div>Jesse James (弟) helps Mother Teresa (ti) decorate a Christmas tree (木) standing on a ladder (梯) in front of the space station (Ø1). Mother Teresa is very thankful, but she doesn't now that secretly Jesse James is decorating the tree with TNT (梯恩梯).</div>	HSK3
疼	疼 = 冬 + 疒	<table><tr><td>teng2</td><td>(it) hurts / sore / to love dearly</td></tr></table>		<div>Tecumseh (t) loves dearly (疼) eating udon noodles (冬), so he made it a habit to do so just inside Stonehenge's entrance ((e)ng2). Unfortunately he is allergic to udon noodles, so every time he heats them he gets a colorful rash (疒) and his throat hurts (疼) a lot.</div>	HSK3
熊	熊 = 灬 + 能	<table><tr><td>xiong2</td><td>surname Xiong</td></tr><tr><td>xiong2</td><td>bear / to scold / to rebuke / brilliant light / to shine brightly</td></tr></table>		<div>Hermes (xu) conquered Stonehenge and to celebrate his victory he sets up a grill (灬) just inside the entrance ((e)ng2). He feels like Napoleon and wears a bicorne hat (能) while grilling a whole bear (熊).</div>	HSK3
唐	唐 = 口 + 广 + 肀	<table><tr><td>tang2</td><td>Tang dynasty (618-907) / surname Tang</td></tr><tr><td>tang2</td><td>to exaggerate / empty / in vain / old variant of 螗[tang2]</td></tr></table>	糖	<div>Mnemonic symbol: a tang jacket, 唐装.....Tecumseh (t) got lost in the Angkor Wat as soon as he entered (ang2). He was able to call for help over radio though, so he drew big marks on the earth using a crayon (肀). His rescuers saw the sign soon afterwards from their plane and sent him mandarins (口), with a little parachute (广) attached to each mandarin. As Tecumseh received the first mandarin he was happily waving to the plane with his tang jacket (唐).</div>	HSK6
糖	糖 = 唐 + 米	<table><tr><td>tang2</td><td>sugar / sweets / candy / CL:顆|颗[ke1],塊|块[kuai4]</td></tr></table>		<div>Tecumseh (t) was happily eating his Tanghulu (糖) just inside the entrance of the Angkor Wat (ang2) when he fell over a sack of rice (米). Now his Tanghulu is sticking to his tang jacket (唐), which annoys him a lot.</div>	HSK3
帽	帽 = 冒 + 巾	<table><tr><td>mao4</td><td>hat / cap</td></tr></table>		<div>Mahatma Gandhi (m) caught a cold (冒) and so he wraps his body into a towel (巾) in the Taos Pueblo's bathroom (ao4). He uses another towel as a hat (帽) using it like a turban (帽).</div>	HSK3
炼	炼 = 火 + 一 + 东	<table><tr><td>lian4</td><td>to refine / to smelt</td></tr></table>		<div>Li Qingzhao (li) is smelting (炼) the Pudong Oriental Pearl Tower (东) in the Anchor Inn's bathroom (an4) to make a pendant out of it. She put the tower on a big fire (火) and blows air into the fire using a flute (一).</div>	HSK3
搬	搬 = 扌 + 般	<table><tr><td>ban1</td><td>to move (i.e. relocate oneself) / to move (sth relatively heavy or bulky) / to shift / to copy indiscriminately</td></tr></table>		<div>Pontius Pilatus (般) has to move in (搬) with Beelzebub (b), but he doesn't want to. Beelzebub has to drag him out of the Anchor Inn (an1) with a toy claw (扌).</div>	HSK3
刷	刷 = 尸 + 巾 + 刂	<table><tr><td>shua1</td><td>to brush / to paint / to daub / to paste up / to skip class (of students) / to fire from a job</td></tr><tr><td>shua4</td><td>to select</td></tr></table>		<div>Sheldon Shrimp (shu) is brushing his teeth (刷) in front of the Adziogol lighthouse (a1) when a ghost (尸) appears right in front of him. Like him the ghost has a towel (巾) hung around his neck, but instead of a toothbrush, he uses a kitchen knife (刂) to brush his teeth to purposefully shock Sheldon Shrimp.</div>	HSK3
支	支 = 十 + 又	<table><tr><td>zhi1</td><td>surname Zhi</td></tr><tr><td>zhi1</td><td>to support / to sustain / to erect / to raise / branch / division / to draw money / classifier for rods such as pens and guns, for army divisions and for songs or compositions</td></tr></table>	技鼓叟	<div>A branch of a tree. George Washington has to repair the hull of the space station. His tool is a big cross with one end cushioned with a boxing glove, which he is to use as a hammer. As he is floating in front of the space station, the only tool to support him is a wooden branch so that he won't float away.</div>	HSK4
臼		<table><tr><td>jiu4</td><td>mortar</td></tr></table>	叟	<div>Jeanne of Arc (ji) uses a mortar (臼) to process some holy herbs in the Louvre's bathroom (ou4).</div>	HSK7
叟	叟 = 支 + 臼	<table><tr><td>sou3</td><td>old gentleman / old man</td></tr></table>	瘦	<div>Socrates (s) is cooking with the old gentleman (叟) in the Louvre (ou3). They use mortars (臼) to process branches (支) which they want to use to cook a soup. </div>	HSK7
瘦	瘦 = 叟 + 疒	<table><tr><td>shou4</td><td>thin / to lose weight / (of clothing) tight / (of meat) lean / (of land) unproductive</td></tr></table>		<div>Sherlock Holmes (sh) and the old gentleman (叟) have been locked into the Louvre's bathroom (ou4) to be in quarantine for the very colorful rash (疒) they developed. Because of their sickness they already lost a lot of body weight and are very thin (瘦).</div>	HSK3
胖	胖 = 半 + 月	<table><tr><td>pan2</td><td>healthy / at ease</td></tr><tr><td>pang4</td><td>fat / plump</td></tr></table>		<div>King Solomon (半) and Pinocchio (p) are bragging about how fat (胖) they are in the Angkor Wat's bathroom (ang4). To support their claim they each secretly stuffed a small moon (月) under their shirts. </div>	HSK3
饿	饿 = 我 + 饣	<table><tr><td>e4</td><td>to be hungry / hungry</td></tr></table>		<div>In the Erechtheion's bathroom (e4) I'm (我) listening to a seemingly endless physics lecture by Albert Einstein (Ø). Because I'm hungry (饿) I cannot concentrate at all but can only think of getting a Chinese cruller (饣) once this is over. </div>	HSK3
夗	夗 = 㔾 + 夕	<table><tr><td>yuan4</td><td>to turn over when asleep</td></tr></table>	宛	<div>Mnemonic symbol: a sleeping bag.....A bat (夕) is harassing Aphrodite (yu) and the navy seal (㔾) who are camping in their sleeping bags (夗) in the Anchor Inn's bathroom (an4). Aphrodite just turns over sleeping (夗), but the navy seal jumps up and wants to fight the bat for not letting him sleep.</div>	HSK7
宛	宛 = 夗 + 宀	<table><tr><td>wan3</td><td>surname Wan</td></tr><tr><td>wan3</td><td>winding / as if</td></tr></table>	碗	<div>Mnemonic symbol: a winding machine.....Willy Walrus (w) built a winding machine (宛) to wind up sleeping bags (夗) in the Anchor Inn (an3). For his invention he got a honorary PhD degree and a graduation cap (宀), but as the winding machine winds up the sleeping bags his graduation cap gets in and ruins it.</div>	HSK7
石	石 = 丆 + 口	<table><tr><td>shi2</td><td>rock / stone / stone inscription / one of the eight ancient musical instruments 八音[ba1 yin1]</td></tr><tr><td>shi2</td><td>surname Shi</td></tr><tr><td>dan4</td><td>dry measure for grain equal to ten dou 斗 / ten pecks / one hundred liters</td></tr></table>	碗确研破础硬码岩	<div>Sherlock Holmes finds the space station's entrance blocked by a big rock. He uses a wind wheel and a mandarin to build a lever, with which he is able to move the rock.</div>	HSK5
碗	碗 = 宛 + 石	<table><tr><td>wan3</td><td>variant of 碗[wan3]</td></tr><tr><td>wan3</td><td>bowl / cup / CL:隻|只[zhi1],個|个[ge4]</td></tr></table>		<div>Willy Walrus (w) found a huge rock (石) in his huge bowl (碗) in the Anchor Inn (an3). He uses a big winding machine (宛) to pull the rock out of the bowl.</div>	HSK3
渴	渴 = 曷 + 氵	<table><tr><td>ke3</td><td>thirsty</td></tr></table>		<div>Karl Marx (k) is really thirsty (渴) in the Erechtheion (e3), where he finds a water bottle (氵) vending machine. The water is free, but attached to the machine he finds a quiz wheel (曷): only when he is able to answer five questions in a row he will get a bottle of water.</div>	HSK3
饱	饱 = 包 + 饣	<table><tr><td>bao3</td><td>to eat till full / satisfied</td></tr></table>		<div>Whenever Beelzebub (b) is hungry, he can just pull a Chinese cruller (饣) from his magical colorful handbag (包). In the Taos Pueblo (ao3), he pulls out one cruller after the other and eats until he is full (饱).</div>	HSK3
甘	甘 = 二 + 卄	<table><tr><td>gan1</td><td>surname Gan / abbr. for Gansu Province 甘肅省|甘肃省[Gan1 su4 Sheng3]</td></tr><tr><td>gan1</td><td>sweet / willing</td></tr></table>	甜甚某	<div>Mnemonic symbol: 甘 just looks like a cow's head to me.....In front of Anchor Inn, Guy Fawkes wants to drink the cow's sweet, sweet milk. He already organized a capacitor as electric shocker. The cow is not willing to surrender at all, though: she is ready to defend herself with a double axe.</div>	HSK6
甜	甜 = 甘 + 舌	<table><tr><td>tian2</td><td>sweet</td></tr></table>		<div>Just inside the Anchor Inn's entrance (an2), mother Theresa (ti) and the cow (甘) lick each other with their tongues (舌) and find that they are super sweet (甜).</div>	HSK3
委	委 = 女 + 禾	<table><tr><td>wei3</td><td>surname Wei</td></tr><tr><td>wei1</td><td>same as 逶 in 逶迤 winding, curved</td></tr><tr><td>wei3</td><td>to entrust / to cast aside / to shift (blame etc) / to accumulate / roundabout / winding / dejected / listless / committee member / council / end / actually / certainly</td></tr></table>	矮	<div>Mnemonic symbol: 委中 is an acupuncture point of the knee. I'll represent 委 with an artificial leg including the knee. </div><div>Bessie Coleman and Willy Walrus are members of a committee which has to test artificial legs in the Eiffel Tower. They have the legs kick bowls of cereal from the tower and see how far they get. </div>	HSK5
矮	矮 = 委 + 矢	<table><tr><td>ai3</td><td>low / short (in length)</td></tr></table>		<div>Albert Einstein (Ø) takes part in a darts (矢) tournament in the palace (ai3), but the palace's throne is just in the way of his darts, and he is too short (矮) to effectively throw the darts over the throne. Luckily he brought an artificial leg (委) which he can use to shoot the darts.</div>	HSK3
库	库 = 广 + 车	<table><tr><td>ku4</td><td>warehouse / storehouse / (file) library</td></tr></table>	裤	<div>Karl Koala (ku) ordered a new cabriolet (车), and it's going to be delivered to his garage (库) in the space station's bathroom (Ø4). The new cabriolet is being thrown off suspended from a parachute (广), but unfortunately it hits the garage with Karl's old car and smashes it.</div>	HSK5
裤	裤 = 库 + 衤	<table><tr><td>ku4</td><td>variant of 褲|裤[ku4]</td></tr><tr><td>ku4</td><td>underpants / trousers / pants</td></tr></table>		<div>Karl Koala (ku) ordered the emperor's new clothes on the internet and put them on this morning in the space station's bathroom (Ø4). He steps out of his garage (库) wearing nothing but underpants (裤) and an royal ermine coat (衤).</div>	HSK3
甫	甫 = 丶 + 十 + 月	<table><tr><td>fu3</td><td>(classical) barely just / just now</td></tr></table>	匍尃	<div>Mnemonic symbol: Ivan Pavlov,  巴甫洛夫, the scientist.....Ivan Pavlov (甫) taught Frieda Fox (fu) to jump over a big cross (十) and catch the moon on the other side (月) as soon as Pavlov waves with a petal leaf (丶) in the space station (Ø3).</div>	HSK7
匍	匍 = 勹 + 甫	<table><tr><td>pu2</td><td>crawl / lie prostrate</td></tr></table>	葡	<div>Ivan Pavlov (甫) trained Petra Penguin (pu) to lie prostrate (匍) under an elephant (勹) on his command just inside the space station's entrance (Ø2). He did so by lying prostrate under the elephant himself (匍).</div>	HSK7
葡	葡 = 匍 + 艹	<table><tr><td>pu2</td><td>Portugal / Portuguese / abbr. for 葡萄牙[Pu2 tao2 ya2]</td></tr><tr><td>pu2</td><td>see 葡萄[pu2 tao5]</td></tr></table>		<div>Petra Penguin (pu) is chilling just inside the space station's entrance (Ø2). She's lying prostrate (匍) on sheets of artificial lawn (艹) and eating grapes (葡).</div>	HSK3
厨	厨 = 厂 + 豆 + 寸	<table><tr><td>chu2</td><td>old variant of 廚|厨[chu2]</td></tr><tr><td>chu2</td><td>kitchen</td></tr></table>		<div>Chantal Chicken (chu) uses a magic kitchen utensil (厨) just inside the space station's bathroom (Ø2). First she throws a bunch of beans (豆) into her machine, which get magically changed to cocoa beans. She can then feed the cocoa beans into her chocolate factory (厂) and get some very tasty chocolate. Chantal Chicken inspects the factory and as she sees the chocolate coming out she thumbs up (寸).</div>	HSK3
